,hour,weekday,dayOfMonth,month,year,total minutes of parking,temperature,cloud_cover,pressure,windspeed,precipitation,felt_temperature,is_holiday
22560,23,2,18,11,2020,55.4,12.0,33.0,991.0,6.0,0.0,12.0,0
22561,0,3,19,11,2020,60.0,12.0,33.0,991.0,0.0,0.0,12.0,0
22562,1,3,19,11,2020,2.683333333333333,13.0,33.0,992.0,11.0,0.0,13.0,0
22563,2,3,19,11,2020,0.0,12.0,33.0,992.0,9.0,0.0,12.0,0
22564,3,3,19,11,2020,0.0,12.0,20.0,992.0,6.0,0.0,12.0,0
22565,4,3,19,11,2020,0.0,12.0,20.0,992.0,6.0,0.0,12.0,0
22566,5,3,19,11,2020,22.166666666666668,12.0,20.0,992.0,0.0,0.0,12.0,0
22567,6,3,19,11,2020,180.75,11.0,20.0,992.0,6.0,0.0,11.0,0
22568,7,3,19,11,2020,431.41666666666663,10.0,20.0,992.0,6.0,0.0,10.0,0
22569,8,3,19,11,2020,636.6833333333334,11.0,30.0,992.0,0.0,0.0,11.0,0
22570,9,3,19,11,2020,941.15,13.0,34.0,993.0,6.0,0.0,13.0,0
22571,10,3,19,11,2020,1135.3999999999999,16.0,34.0,992.0,6.0,0.0,16.0,0
22572,11,3,19,11,2020,1071.0333333333333,19.0,34.0,992.0,0.0,0.0,19.0,0
22573,12,3,19,11,2020,904.2833333333332,21.0,34.0,991.0,0.0,0.0,21.0,0
22574,13,3,19,11,2020,812.6666666666666,22.0,34.0,990.0,7.0,0.0,22.0,0
22575,14,3,19,11,2020,741.1333333333333,22.0,34.0,989.0,9.0,0.0,22.0,0
22576,15,3,19,11,2020,748.5,22.0,34.0,989.0,15.0,0.0,22.0,0
22577,16,3,19,11,2020,564.4166666666667,20.0,34.0,989.0,15.0,0.0,20.0,0
22578,17,3,19,11,2020,365.61666666666673,18.0,33.0,989.0,11.0,0.0,18.0,0
22579,18,3,19,11,2020,132.01666666666665,17.0,33.0,990.0,9.0,0.0,17.0,0
22580,19,3,19,11,2020,120.0,16.0,33.0,990.0,0.0,0.0,16.0,0
22581,20,3,19,11,2020,120.0,15.0,33.0,990.0,0.0,0.0,15.0,0
22582,21,3,19,11,2020,61.050000000000004,14.0,33.0,990.0,0.0,0.0,14.0,0
22583,22,3,19,11,2020,0.0,14.0,33.0,991.0,0.0,0.0,14.0,0
22584,23,3,19,11,2020,0.0,13.0,33.0,991.0,0.0,0.0,13.0,0
22585,0,4,20,11,2020,0.0,13.0,33.0,990.0,0.0,0.0,13.0,0
22586,1,4,20,11,2020,0.0,12.0,33.0,990.0,6.0,0.0,12.0,0
22587,2,4,20,11,2020,0.0,12.0,33.0,990.0,0.0,0.0,12.0,0
22588,3,4,20,11,2020,0.0,11.0,33.0,990.0,0.0,0.0,11.0,0
22589,4,4,20,11,2020,0.0,11.0,33.0,990.0,0.0,0.0,11.0,0
22590,5,4,20,11,2020,0.0,11.0,33.0,990.0,6.0,0.0,11.0,0
22591,6,4,20,11,2020,15.866666666666667,10.0,33.0,991.0,0.0,0.0,10.0,0
22592,7,4,20,11,2020,160.85,10.0,34.0,991.0,0.0,0.0,10.0,0
22593,8,4,20,11,2020,273.43333333333334,13.0,34.0,992.0,0.0,0.0,13.0,0
22594,9,4,20,11,2020,308.31666666666666,17.0,34.0,992.0,6.0,0.0,17.0,0
22595,10,4,20,11,2020,360.0,19.0,34.0,992.0,0.0,0.0,19.0,0
22596,11,4,20,11,2020,456.2833333333333,23.0,34.0,991.0,7.0,0.0,23.0,0
22597,12,4,20,11,2020,396.28333333333336,24.0,34.0,990.0,6.0,0.0,24.0,0
22598,13,4,20,11,2020,345.06666666666666,26.0,34.0,990.0,7.0,0.0,25.0,0
22599,14,4,20,11,2020,360.0,26.0,34.0,989.0,9.0,0.0,25.0,0
22600,15,4,20,11,2020,317.2,24.0,34.0,989.0,11.0,0.0,24.0,0
22601,16,4,20,11,2020,78.25,23.0,34.0,989.0,9.0,0.0,23.0,0
22602,17,4,20,11,2020,14.883333333333333,21.0,33.0,989.0,6.0,0.0,21.0,0
22603,18,4,20,11,2020,0.0,21.0,33.0,989.0,0.0,0.0,21.0,0
22604,19,4,20,11,2020,0.0,19.0,33.0,990.0,6.0,0.0,19.0,0
22605,20,4,20,11,2020,0.0,18.0,33.0,990.0,0.0,0.0,18.0,0
22606,21,4,20,11,2020,0.0,17.0,33.0,990.0,7.0,0.0,17.0,0
22607,22,4,20,11,2020,0.0,17.0,33.0,990.0,0.0,0.0,17.0,0
22608,23,4,20,11,2020,0.0,16.0,33.0,990.0,0.0,0.0,16.0,0
22609,0,5,21,11,2020,0.0,14.0,33.0,990.0,0.0,0.0,14.0,0
22610,1,5,21,11,2020,0.0,13.0,33.0,990.0,0.0,0.0,13.0,0
22611,2,5,21,11,2020,0.0,12.0,33.0,990.0,0.0,0.0,12.0,0
22612,3,5,21,11,2020,0.0,12.0,33.0,990.0,7.0,0.0,12.0,0
22613,4,5,21,11,2020,0.0,11.0,33.0,990.0,0.0,0.0,11.0,0
22614,5,5,21,11,2020,0.0,11.0,33.0,990.0,0.0,0.0,11.0,0
22615,6,5,21,11,2020,0.0,10.0,33.0,990.0,0.0,0.0,10.0,0
22616,7,5,21,11,2020,0.0,11.0,34.0,991.0,6.0,0.0,11.0,0
22617,8,5,21,11,2020,31.266666666666666,14.0,34.0,991.0,0.0,0.0,14.0,0
22618,9,5,21,11,2020,83.71666666666667,18.0,34.0,991.0,0.0,0.0,18.0,0
22619,10,5,21,11,2020,180.0,21.0,34.0,991.0,0.0,0.0,21.0,0
22620,11,5,21,11,2020,180.0,23.0,34.0,990.0,7.0,0.0,23.0,0
22621,12,5,21,11,2020,154.25,24.0,34.0,989.0,6.0,0.0,24.0,0
22622,13,5,21,11,2020,111.9,26.0,34.0,989.0,9.0,0.0,25.0,0
22623,14,5,21,11,2020,16.8,27.0,34.0,988.0,7.0,0.0,26.0,0
22624,15,5,21,11,2020,0.0,27.0,34.0,988.0,9.0,0.0,26.0,0
22625,16,5,21,11,2020,0.0,26.0,34.0,987.0,13.0,0.0,25.0,0
22626,17,5,21,11,2020,0.0,22.0,33.0,988.0,9.0,0.0,22.0,0
22627,18,5,21,11,2020,0.0,21.0,33.0,988.0,7.0,0.0,21.0,0
22628,19,5,21,11,2020,0.0,19.0,33.0,988.0,0.0,0.0,19.0,0
22629,20,5,21,11,2020,0.0,18.0,33.0,988.0,0.0,0.0,18.0,0
22630,21,5,21,11,2020,0.0,17.0,33.0,989.0,0.0,0.0,17.0,0
22631,22,5,21,11,2020,0.0,17.0,33.0,988.0,0.0,0.0,17.0,0
22632,23,5,21,11,2020,0.0,14.0,33.0,988.0,6.0,0.0,14.0,0
22633,0,6,22,11,2020,0.0,14.0,33.0,988.0,0.0,0.0,14.0,0
22634,1,6,22,11,2020,0.0,13.0,33.0,987.0,0.0,0.0,13.0,0
22635,2,6,22,11,2020,0.0,14.0,33.0,987.0,6.0,0.0,14.0,0
22636,3,6,22,11,2020,0.0,13.0,33.0,987.0,0.0,0.0,13.0,0
22637,4,6,22,11,2020,0.0,13.0,33.0,987.0,0.0,0.0,13.0,0
22638,5,6,22,11,2020,0.0,12.0,33.0,986.0,6.0,0.0,12.0,0
22639,6,6,22,11,2020,0.0,11.0,33.0,986.0,0.0,0.0,11.0,0
22640,7,6,22,11,2020,0.0,12.0,34.0,987.0,0.0,0.0,12.0,0
22641,8,6,22,11,2020,0.0,14.0,34.0,987.0,0.0,0.0,14.0,0
22642,9,6,22,11,2020,0.0,17.0,34.0,987.0,9.0,0.0,17.0,0
22643,10,6,22,11,2020,0.0,20.0,34.0,987.0,0.0,0.0,20.0,0
22644,11,6,22,11,2020,0.0,22.0,34.0,986.0,6.0,0.0,22.0,0
22645,12,6,22,11,2020,0.0,23.0,34.0,985.0,6.0,0.0,23.0,0
22646,13,6,22,11,2020,0.0,24.0,34.0,984.0,13.0,0.0,24.0,0
22647,14,6,22,11,2020,0.0,23.0,34.0,984.0,13.0,0.0,23.0,0
22648,15,6,22,11,2020,0.0,23.0,34.0,984.0,15.0,0.0,23.0,0
22649,16,6,22,11,2020,0.0,21.0,34.0,984.0,13.0,0.0,21.0,0
22650,17,6,22,11,2020,0.0,19.0,33.0,984.0,7.0,0.0,19.0,0
22651,18,6,22,11,2020,0.0,18.0,33.0,984.0,6.0,0.0,18.0,0
22652,19,6,22,11,2020,0.0,17.0,33.0,984.0,0.0,0.0,17.0,0
22653,20,6,22,11,2020,0.0,17.0,33.0,984.0,0.0,0.0,17.0,0
22654,21,6,22,11,2020,0.0,14.0,33.0,984.0,0.0,0.0,14.0,0
22655,22,6,22,11,2020,0.0,14.0,33.0,984.0,6.0,0.0,14.0,0
22656,23,6,22,11,2020,0.0,12.0,33.0,984.0,6.0,0.0,12.0,0
22657,0,0,23,11,2020,0.0,13.0,33.0,984.0,6.0,0.0,13.0,0
22658,1,0,23,11,2020,0.0,12.0,33.0,984.0,0.0,0.0,12.0,0
22659,2,0,23,11,2020,0.0,10.0,33.0,983.0,0.0,0.0,10.0,0
22660,3,0,23,11,2020,0.0,9.0,33.0,984.0,7.0,0.0,8.0,0
22661,4,0,23,11,2020,0.0,9.0,33.0,984.0,0.0,0.0,9.0,0
22662,5,0,23,11,2020,60.15,8.0,33.0,983.0,0.0,0.0,8.0,0
22663,6,0,23,11,2020,262.73333333333335,9.0,33.0,984.0,0.0,0.0,9.0,0
22664,7,0,23,11,2020,397.2833333333333,9.0,34.0,984.0,0.0,0.0,9.0,0
22665,8,0,23,11,2020,457.3666666666667,10.0,34.0,984.0,9.0,0.0,10.0,0
22666,9,0,23,11,2020,617.9166666666666,10.0,20.0,985.0,7.0,0.0,10.0,0
22667,10,0,23,11,2020,651.7666666666667,12.0,21.0,985.0,11.0,0.0,12.0,0
22668,11,0,23,11,2020,652.5666666666666,13.0,21.0,985.0,9.0,0.0,13.0,0
22669,12,0,23,11,2020,744.75,15.0,34.0,984.0,13.0,0.0,15.0,0
22670,13,0,23,11,2020,897.0333333333332,17.0,21.0,984.0,11.0,0.0,17.0,0
22671,14,0,23,11,2020,788.2,18.0,34.0,983.0,15.0,0.0,18.0,0
22672,15,0,23,11,2020,670.1666666666666,17.0,34.0,983.0,11.0,0.0,17.0,0
22673,16,0,23,11,2020,437.6666666666667,17.0,34.0,983.0,11.0,0.0,17.0,0
22674,17,0,23,11,2020,276.3666666666667,15.0,33.0,984.0,9.0,0.0,15.0,0
22675,18,0,23,11,2020,206.26666666666665,14.0,33.0,984.0,0.0,0.0,14.0,0
22676,19,0,23,11,2020,120.0,14.0,33.0,985.0,0.0,0.0,14.0,0
22677,20,0,23,11,2020,120.0,13.0,33.0,985.0,6.0,0.0,13.0,0
22678,21,0,23,11,2020,77.1,13.0,33.0,986.0,6.0,0.0,13.0,0
22679,22,0,23,11,2020,3.3833333333333333,12.0,21.0,985.0,11.0,0.0,12.0,0
22680,23,0,23,11,2020,58.86666666666667,11.0,33.0,986.0,9.0,0.0,11.0,0
22681,0,1,24,11,2020,60.0,12.0,21.0,987.0,7.0,0.0,12.0,0
22682,1,1,24,11,2020,3.8833333333333333,11.0,29.0,987.0,6.0,0.0,11.0,0
22683,2,1,24,11,2020,0.0,10.0,26.0,987.0,0.0,0.0,10.0,0
22684,3,1,24,11,2020,0.0,10.0,29.0,988.0,9.0,0.0,10.0,0
22685,4,1,24,11,2020,0.0,9.0,33.0,988.0,6.0,0.0,9.0,0
22686,5,1,24,11,2020,31.73333333333333,9.0,33.0,988.0,6.0,0.0,9.0,0
22687,6,1,24,11,2020,193.11666666666667,8.0,33.0,989.0,6.0,0.0,8.0,0
22688,7,1,24,11,2020,373.95,8.0,21.0,989.0,0.0,0.0,8.0,0
22689,8,1,24,11,2020,499.1166666666667,11.0,21.0,990.0,0.0,0.0,11.0,0
22690,9,1,24,11,2020,824.0,13.0,34.0,990.0,7.0,0.0,13.0,0
22691,10,1,24,11,2020,905.3166666666666,15.0,34.0,990.0,0.0,0.0,15.0,0
22692,11,1,24,11,2020,1031.2,17.0,34.0,990.0,6.0,0.0,17.0,0
22693,12,1,24,11,2020,1006.0833333333333,18.0,34.0,989.0,0.0,0.0,18.0,0
22694,13,1,24,11,2020,1023.4833333333335,19.0,34.0,988.0,13.0,0.0,19.0,0
22695,14,1,24,11,2020,774.3999999999999,19.0,34.0,988.0,13.0,0.0,19.0,0
22696,15,1,24,11,2020,656.2166666666666,21.0,34.0,988.0,13.0,0.0,21.0,0
22697,16,1,24,11,2020,427.56666666666666,19.0,34.0,988.0,13.0,0.0,19.0,0
22698,17,1,24,11,2020,277.6,17.0,33.0,988.0,10.0,0.0,17.0,0
22699,18,1,24,11,2020,113.93333333333334,17.0,33.0,989.0,6.0,0.0,17.0,0
22700,19,1,24,11,2020,23.65,15.0,33.0,989.0,6.0,0.0,15.0,0
22701,20,1,24,11,2020,0.0,14.0,33.0,989.0,6.0,0.0,14.0,0
22702,21,1,24,11,2020,0.0,12.0,33.0,990.0,0.0,0.0,12.0,0
22703,22,1,24,11,2020,0.0,12.0,33.0,990.0,0.0,0.0,12.0,0
22704,23,1,24,11,2020,59.266666666666666,11.0,33.0,990.0,0.0,0.0,11.0,0
22705,0,2,25,11,2020,60.0,10.0,33.0,990.0,0.0,0.0,10.0,0
22706,1,2,25,11,2020,0.0,9.0,33.0,990.0,0.0,0.0,9.0,0
22707,2,2,25,11,2020,0.0,9.0,33.0,990.0,0.0,0.0,9.0,0
22708,3,2,25,11,2020,0.0,8.0,33.0,991.0,0.0,0.0,8.0,0
22709,4,2,25,11,2020,0.0,8.0,33.0,990.0,0.0,0.0,8.0,0
22710,5,2,25,11,2020,48.21666666666667,8.0,33.0,990.0,0.0,0.0,8.0,0
22711,6,2,25,11,2020,140.45,7.0,33.0,990.0,6.0,0.0,7.0,0
22712,7,2,25,11,2020,331.48333333333335,8.0,34.0,990.0,6.0,0.0,8.0,0
22713,8,2,25,11,2020,371.9,9.0,34.0,991.0,0.0,0.0,9.0,0
22714,9,2,25,11,2020,399.20000000000005,12.0,34.0,991.0,0.0,0.0,12.0,0
22715,10,2,25,11,2020,567.25,15.0,34.0,992.0,6.0,0.0,15.0,0
22716,11,2,25,11,2020,470.83333333333337,17.0,34.0,991.0,6.0,0.0,17.0,0
22717,12,2,25,11,2020,357.68333333333334,17.0,34.0,990.0,13.0,0.0,17.0,0
22718,13,2,25,11,2020,311.5833333333333,18.0,34.0,989.0,9.0,0.0,18.0,0
22719,14,2,25,11,2020,235.28333333333333,19.0,34.0,989.0,11.0,0.0,19.0,0
22720,15,2,25,11,2020,114.21666666666665,18.0,34.0,988.0,15.0,0.0,18.0,0
22721,16,2,25,11,2020,60.0,17.0,34.0,988.0,13.0,0.0,17.0,0
22722,17,2,25,11,2020,30.9,15.0,33.0,988.0,15.0,0.0,15.0,0
22723,18,2,25,11,2020,0.0,13.0,33.0,989.0,11.0,0.0,13.0,0
22724,19,2,25,11,2020,13.933333333333334,13.0,33.0,989.0,6.0,0.0,13.0,0
22725,20,2,25,11,2020,60.0,13.0,33.0,989.0,7.0,0.0,13.0,0
22726,21,2,25,11,2020,34.1,12.0,33.0,989.0,0.0,0.0,12.0,0
22727,22,2,25,11,2020,0.0,11.0,33.0,989.0,0.0,0.0,11.0,0
22728,23,2,25,11,2020,0.0,10.0,33.0,989.0,0.0,0.0,10.0,0
22729,0,3,26,11,2020,0.0,9.0,33.0,989.0,0.0,0.0,9.0,1
22730,1,3,26,11,2020,0.0,8.0,33.0,989.0,0.0,0.0,8.0,1
22731,2,3,26,11,2020,0.0,8.0,33.0,989.0,0.0,0.0,8.0,1
22732,3,3,26,11,2020,0.0,8.0,33.0,988.0,0.0,0.0,8.0,1
22733,4,3,26,11,2020,0.0,8.0,27.0,988.0,0.0,0.0,8.0,1
22734,5,3,26,11,2020,0.0,9.0,26.0,988.0,0.0,0.0,9.0,1
22735,6,3,26,11,2020,0.0,9.0,26.0,988.0,0.0,0.0,9.0,1
22736,7,3,26,11,2020,0.0,8.0,34.0,989.0,0.0,0.0,8.0,1
22737,8,3,26,11,2020,0.0,9.0,34.0,989.0,7.0,0.0,8.0,1
22738,9,3,26,11,2020,0.0,11.0,34.0,989.0,0.0,0.0,11.0,1
22739,10,3,26,11,2020,0.0,14.0,34.0,989.0,6.0,0.0,14.0,1
22740,11,3,26,11,2020,0.0,16.0,34.0,989.0,7.0,0.0,16.0,1
22741,12,3,26,11,2020,0.0,18.0,34.0,988.0,0.0,0.0,18.0,1
22742,13,3,26,11,2020,0.0,21.0,34.0,988.0,17.0,0.0,21.0,1
22743,14,3,26,11,2020,0.0,20.0,34.0,987.0,39.0,0.0,20.0,1
22744,15,3,26,11,2020,0.0,19.0,34.0,988.0,33.0,0.0,19.0,1
22745,16,3,26,11,2020,0.0,19.0,34.0,988.0,35.0,0.0,19.0,1
22746,17,3,26,11,2020,0.0,18.0,33.0,989.0,6.0,0.0,18.0,1
22747,18,3,26,11,2020,0.0,17.0,33.0,990.0,17.0,0.0,17.0,1
22748,19,3,26,11,2020,0.0,17.0,33.0,990.0,9.0,0.0,17.0,1
22749,20,3,26,11,2020,0.0,17.0,33.0,991.0,35.0,0.0,17.0,1
22750,21,3,26,11,2020,0.0,17.0,33.0,991.0,28.0,0.0,17.0,1
22751,22,3,26,11,2020,0.0,16.0,33.0,991.0,22.0,0.0,16.0,1
22752,23,3,26,11,2020,0.0,17.0,33.0,991.0,17.0,0.0,17.0,1
22753,0,4,27,11,2020,0.0,16.0,33.0,991.0,30.0,0.0,16.0,0
22754,1,4,27,11,2020,0.0,15.0,33.0,991.0,19.0,0.0,15.0,0
22755,2,4,27,11,2020,0.0,16.0,33.0,991.0,20.0,0.0,16.0,0
22756,3,4,27,11,2020,0.0,12.0,33.0,991.0,7.0,0.0,12.0,0
22757,4,4,27,11,2020,0.0,12.0,33.0,991.0,0.0,0.0,12.0,0
22758,5,4,27,11,2020,0.0,10.0,33.0,991.0,6.0,0.0,10.0,0
22759,6,4,27,11,2020,32.13333333333333,11.0,33.0,991.0,6.0,0.0,11.0,0
22760,7,4,27,11,2020,60.0,8.0,34.0,992.0,7.0,0.0,7.0,0
22761,8,4,27,11,2020,12.933333333333334,11.0,34.0,992.0,0.0,0.0,11.0,0
22762,9,4,27,11,2020,0.0,13.0,34.0,993.0,7.0,0.0,13.0,0
22763,10,4,27,11,2020,0.0,16.0,34.0,994.0,11.0,0.0,16.0,0
22764,11,4,27,11,2020,20.9,18.0,34.0,993.0,11.0,0.0,18.0,0
22765,12,4,27,11,2020,83.76666666666667,18.0,34.0,993.0,9.0,0.0,18.0,0
22766,13,4,27,11,2020,120.0,19.0,34.0,992.0,6.0,0.0,19.0,0
22767,14,4,27,11,2020,69.96666666666667,19.0,34.0,992.0,7.0,0.0,19.0,0
22768,15,4,27,11,2020,60.0,19.0,34.0,992.0,11.0,0.0,19.0,0
22769,16,4,27,11,2020,60.0,18.0,34.0,992.0,7.0,0.0,18.0,0
22770,17,4,27,11,2020,60.0,17.0,33.0,992.0,6.0,0.0,17.0,0
22771,18,4,27,11,2020,60.0,14.0,33.0,992.0,6.0,0.0,14.0,0
22772,19,4,27,11,2020,60.0,13.0,33.0,993.0,6.0,0.0,13.0,0
22773,20,4,27,11,2020,11.716666666666667,12.0,33.0,993.0,6.0,0.0,12.0,0
22774,21,4,27,11,2020,0.0,11.0,33.0,993.0,6.0,0.0,11.0,0
22775,22,4,27,11,2020,0.0,9.0,33.0,993.0,6.0,0.0,9.0,0
22776,23,4,27,11,2020,0.0,9.0,33.0,994.0,0.0,0.0,9.0,0
22777,0,5,28,11,2020,0.0,9.0,33.0,994.0,6.0,0.0,9.0,0
22778,1,5,28,11,2020,0.0,7.0,33.0,994.0,7.0,0.0,6.0,0
22779,2,5,28,11,2020,0.0,8.0,33.0,994.0,0.0,0.0,8.0,0
22780,3,5,28,11,2020,0.0,8.0,33.0,993.0,6.0,0.0,8.0,0
22781,4,5,28,11,2020,0.0,7.0,33.0,993.0,0.0,0.0,7.0,0
22782,5,5,28,11,2020,0.0,6.0,33.0,993.0,0.0,0.0,6.0,0
22783,6,5,28,11,2020,0.0,6.0,33.0,994.0,0.0,0.0,6.0,0
22784,7,5,28,11,2020,0.0,5.0,34.0,994.0,0.0,0.0,5.0,0
22785,8,5,28,11,2020,2.816666666666667,9.0,34.0,994.0,6.0,0.0,9.0,0
22786,9,5,28,11,2020,60.0,13.0,34.0,995.0,6.0,0.0,13.0,0
22787,10,5,28,11,2020,79.33333333333333,17.0,34.0,995.0,0.0,0.0,17.0,0
22788,11,5,28,11,2020,120.0,19.0,34.0,994.0,7.0,0.0,19.0,0
22789,12,5,28,11,2020,120.0,21.0,34.0,993.0,7.0,0.0,21.0,0
22790,13,5,28,11,2020,120.0,22.0,34.0,992.0,11.0,0.0,22.0,0
22791,14,5,28,11,2020,79.3,22.0,34.0,991.0,6.0,0.0,22.0,0
22792,15,5,28,11,2020,60.0,22.0,34.0,991.0,7.0,0.0,22.0,0
22793,16,5,28,11,2020,60.0,22.0,34.0,991.0,13.0,0.0,22.0,0
22794,17,5,28,11,2020,60.0,19.0,33.0,991.0,6.0,0.0,19.0,0
22795,18,5,28,11,2020,60.0,16.0,33.0,991.0,0.0,0.0,16.0,0
22796,19,5,28,11,2020,60.0,15.0,33.0,991.0,0.0,0.0,15.0,0
22797,20,5,28,11,2020,60.0,14.0,33.0,991.0,9.0,0.0,14.0,0
22798,21,5,28,11,2020,60.0,14.0,33.0,991.0,0.0,0.0,14.0,0
22799,22,5,28,11,2020,58.15,11.0,33.0,991.0,0.0,0.0,11.0,0
22800,23,5,28,11,2020,0.0,11.0,33.0,991.0,0.0,0.0,11.0,0
22801,0,6,29,11,2020,0.0,8.0,33.0,991.0,0.0,0.0,8.0,0
22802,1,6,29,11,2020,0.0,8.0,33.0,991.0,0.0,0.0,8.0,0
22803,2,6,29,11,2020,0.0,7.0,33.0,991.0,6.0,0.0,7.0,0
22804,3,6,29,11,2020,0.0,7.0,33.0,991.0,6.0,0.0,7.0,0
22805,4,6,29,11,2020,0.0,7.0,33.0,990.0,0.0,0.0,7.0,0
22806,5,6,29,11,2020,0.0,6.0,33.0,991.0,6.0,0.0,6.0,0
22807,6,6,29,11,2020,0.0,6.0,33.0,991.0,6.0,0.0,6.0,0
22808,7,6,29,11,2020,0.0,6.0,34.0,992.0,6.0,0.0,6.0,0
22809,8,6,29,11,2020,0.0,9.0,34.0,992.0,6.0,0.0,9.0,0
22810,9,6,29,11,2020,0.0,14.0,34.0,992.0,6.0,0.0,14.0,0
22811,10,6,29,11,2020,0.0,16.0,34.0,992.0,0.0,0.0,16.0,0
22812,11,6,29,11,2020,0.0,19.0,34.0,992.0,0.0,0.0,19.0,0
22813,12,6,29,11,2020,21.35,22.0,34.0,991.0,0.0,0.0,22.0,0
22814,13,6,29,11,2020,60.0,23.0,34.0,990.0,6.0,0.0,23.0,0
22815,14,6,29,11,2020,36.66666666666667,24.0,34.0,990.0,0.0,0.0,24.0,0
22816,15,6,29,11,2020,60.0,24.0,34.0,989.0,0.0,0.0,24.0,0
22817,16,6,29,11,2020,60.0,24.0,34.0,989.0,6.0,0.0,24.0,0
22818,17,6,29,11,2020,60.0,22.0,33.0,990.0,0.0,0.0,22.0,0
22819,18,6,29,11,2020,60.0,18.0,33.0,990.0,7.0,0.0,18.0,0
22820,19,6,29,11,2020,60.0,16.0,33.0,991.0,11.0,0.0,16.0,0
22821,20,6,29,11,2020,60.0,14.0,33.0,991.0,6.0,0.0,14.0,0
22822,21,6,29,11,2020,60.0,14.0,33.0,991.0,7.0,0.0,14.0,0
22823,22,6,29,11,2020,60.0,14.0,33.0,992.0,0.0,0.0,14.0,0
22824,23,6,29,11,2020,41.483333333333334,12.0,33.0,992.0,6.0,0.0,12.0,0
22825,0,0,30,11,2020,0.0,12.0,33.0,992.0,0.0,0.0,12.0,0
22826,1,0,30,11,2020,0.0,13.0,33.0,992.0,0.0,0.0,13.0,0
22827,2,0,30,11,2020,0.0,11.0,33.0,992.0,0.0,0.0,11.0,0
22828,3,0,30,11,2020,0.0,11.0,33.0,992.0,0.0,0.0,11.0,0
22829,4,0,30,11,2020,0.0,11.0,33.0,992.0,6.0,0.0,11.0,0
22830,5,0,30,11,2020,28.833333333333332,9.0,33.0,992.0,0.0,0.0,9.0,0
22831,6,0,30,11,2020,159.9,9.0,33.0,992.0,0.0,0.0,9.0,0
22832,7,0,30,11,2020,416.9666666666667,8.0,34.0,992.0,0.0,0.0,8.0,0
22833,8,0,30,11,2020,647.9,11.0,34.0,992.0,6.0,0.0,11.0,0
22834,9,0,30,11,2020,852.2666666666668,14.0,34.0,993.0,0.0,0.0,14.0,0
22835,10,0,30,11,2020,852.5833333333333,19.0,34.0,993.0,0.0,0.0,19.0,0
22836,11,0,30,11,2020,812.95,22.0,34.0,992.0,0.0,0.0,22.0,0
22837,12,0,30,11,2020,849.2166666666667,23.0,34.0,992.0,0.0,0.0,23.0,0
22838,13,0,30,11,2020,746.7499999999999,24.0,34.0,991.0,0.0,0.0,24.0,0
22839,14,0,30,11,2020,723.5,25.0,34.0,990.0,7.0,0.0,24.0,0
22840,15,0,30,11,2020,683.5,26.0,34.0,990.0,0.0,0.0,25.0,0
22841,16,0,30,11,2020,453.35,24.0,34.0,990.0,9.0,0.0,24.0,0
22842,17,0,30,11,2020,154.2,22.0,33.0,990.0,9.0,0.0,22.0,0
22843,18,0,30,11,2020,120.0,19.0,33.0,990.0,6.0,0.0,19.0,0
22844,19,0,30,11,2020,104.23333333333333,16.0,33.0,990.0,6.0,0.0,16.0,0
22845,20,0,30,11,2020,43.95,16.0,33.0,991.0,9.0,0.0,16.0,0
22846,21,0,30,11,2020,0.0,14.0,33.0,991.0,0.0,0.0,14.0,0
22847,22,0,30,11,2020,0.0,12.0,33.0,991.0,7.0,0.0,12.0,0
22848,23,0,30,11,2020,0.0,12.0,33.0,991.0,0.0,0.0,12.0,0
22849,0,1,1,12,2020,0.0,12.0,33.0,991.0,7.0,0.0,12.0,0
22850,1,1,1,12,2020,0.0,11.0,33.0,991.0,6.0,0.0,11.0,0
22851,2,1,1,12,2020,0.0,11.0,33.0,991.0,7.0,0.0,11.0,0
22852,3,1,1,12,2020,0.0,11.0,33.0,990.0,9.0,0.0,11.0,0
22853,4,1,1,12,2020,0.0,10.0,33.0,990.0,0.0,0.0,10.0,0
22854,5,1,1,12,2020,56.11666666666666,9.0,33.0,990.0,7.0,0.0,8.0,0
22855,6,1,1,12,2020,200.66666666666666,8.0,33.0,990.0,0.0,0.0,8.0,0
22856,7,1,1,12,2020,391.35,10.0,34.0,990.0,6.0,0.0,10.0,0
22857,8,1,1,12,2020,591.2166666666667,14.0,34.0,990.0,0.0,0.0,14.0,0
22858,9,1,1,12,2020,827.9166666666666,18.0,34.0,990.0,0.0,0.0,18.0,0
22859,10,1,1,12,2020,925.4833333333333,21.0,34.0,990.0,0.0,0.0,21.0,0
